date,current_ratio,quick_ratio,profit_margin,roi,inventory_turnover,asset_turnover,receivable_days,payable_days,inventory_days,debt_to_equity
2022-11-04,2.43,0.38,26.52,15.68,5,1.78,55,81,57,1.27
2022-11-04,1.02,1.73,23.41,25.75,11,2.36,20,69,49,1.54
2022-11-04,1.68,2.0,6.54,23.6,8,1.07,46,83,50,0.47
2022-11-04,1.95,0.38,15.04,21.97,9,0.85,20,79,52,0.56
2022-11-04,2.68,1.82,2.35,19.07,5,1.9,19,49,35,1.65
2022-11-04,0.96,2.16,13.26,29.42,14,1.89,23,86,70,0.38
2022-11-04,2.14,1.23,38.26,12.49,12,1.88,28,72,21,1.37
2022-11-04,1.2,2.13,33.05,14.57,4,2.39,37,56,70,0.61
2022-11-05,1.82,1.72,18.46,29.2,9,2.15,50,44,43,1.39
2022-11-05,1.76,0.66,9.47,21.47,8,1.37,33,39,28,1.18
2022-11-05,0.88,0.87,25.55,13.13,14,0.76,28,40,61,0.48
2022-11-05,3.49,0.44,32.91,7.11,6,0.73,49,82,32,0.57
2022-11-05,1.94,1.15,28.14,9.34,13,0.72,26,31,38,1.45
2022-11-05,2.2,1.15,5.9,16.85,9,1.26,16,40,50,0.53
2022-11-05,2.18,1.15,19.39,8.45,12,0.62,15,88,25,0.14
2022-11-05,2.16,1.49,27.1,21.82,11,1.39,39,73,46,0.28
2022-11-05,1.77,1.69,1.63,9.1,5,2.24,57,60,34,0.81
2022-11-05,1.61,1.1,15.67,19.68,3,2.11,17,49,69,0.59
2022-11-05,1.29,0.84,0.46,12.52,10,0.62,56,57,76,1.51
2022-11-05,3.43,1.25,18.66,24.76,13,1.03,34,31,34,0.6
2022-11-05,1.31,0.33,0.27,32.59,13,0.55,46,48,79,1.33
2022-11-05,0.54,2.15,36.18,5.44,12,2.0,39,43,61,0.6
2022-11-05,1.7,1.93,6.07,6.46,8,2.43,18,47,20,1.24
2022-11-05,3.38,1.01,29.61,16.41,11,2.43,24,57,66,0.6
2022-11-05,1.0,2.12,27.55,30.2,4,1.8,34,70,27,0.1
2022-11-05,0.92,2.21,3.4,10.35,9,2.43,42,56,57,1.16
2022-11-05,1.65,1.66,7.51,33.84,4,1.56,54,32,28,1.13
2022-11-05,2.02,1.32,10.28,34.14,9,1.77,25,71,66,0.14
2022-11-05,0.52,2.27,23.28,18.35,6,0.82,30,54,72,0.13
2022-11-05,2.65,1.62,36.48,25.35,13,0.76,22,68,32,1.23
2022-11-05,0.97,0.43,8.26,30.57,2,2.45,22,33,25,0.93
2022-11-05,2.97,0.55,16.53,21.24,5,1.2,54,31,54,1.91
2022-11-05,2.73,1.93,5.78,12.91,4,0.79,19,36,27,1.29
2022-11-05,0.96,0.45,39.3,16.97,12,1.88,52,74,70,1.73
2022-11-05,1.71,2.22,13.37,34.45,7,0.82,18,38,71,0.97
2022-11-05,2.19,1.22,14.43,33.73,14,2.08,57,85,32,0.17
2022-11-05,1.96,1.57,4.13,10.95,11,2.16,19,32,56,0.96
2022-11-06,2.82,1.36,31.92,19.55,14,0.74,47,53,46,0.87
2022-11-06,3.44,1.96,13.49,9.43,12,1.88,48,66,26,1.92
2022-11-06,2.38,1.92,33.14,27.26,7,1.3,22,59,28,1.48
2022-11-06,3.2,0.61,10.29,13.02,7,0.64,59,40,22,1.55
2022-11-06,1.2,1.33,35.8,25.25,6,1.39,49,49,26,0.79
2022-11-06,2.05,0.97,36.89,12.0,10,1.86,33,85,46,1.59
2022-11-06,3.4,2.08,19.88,14.23,12,2.01,52,77,38,1.96
2022-11-06,0.72,0.71,17.78,34.68,3,1.25,27,57,33,0.85
2022-11-06,0.69,1.14,19.01,6.29,11,1.2,37,30,79,1.24
2022-11-06,1.11,2.08,21.8,6.98,9,2.21,48,71,58,0.29
2022-11-06,1.22,1.01,23.55,8.96,12,1.14,34,30,42,1.93
2022-11-06,2.94,1.49,38.1,18.26,4,1.79,28,89,70,1.28
2022-11-06,2.22,2.09,21.81,26.25,2,1.12,43,57,60,1.45
2022-11-06,1.78,1.05,17.88,30.13,4,1.44,47,31,60,1.18
2022-11-06,3.04,1.57,35.33,6.81,6,2.42,18,52,55,2.09
2022-11-06,1.33,1.74,4.71,23.85,6,2.37,36,55,45,0.29
2022-11-06,3.15,0.33,31.29,29.4,13,2.08,15,33,76,0.12
2022-11-06,1.42,2.08,14.33,24.84,7,1.07,22,41,41,0.7
2022-11-06,1.49,1.5,38.98,33.49,2,1.02,24,86,35,0.2
2022-11-06,2.67,0.47,13.3,25.7,11,0.97,42,87,52,1.16
2022-11-06,1.9,2.27,3.39,14.79,4,0.86,53,75,48,0.11
2022-11-06,1.12,1.24,16.14,14.53,7,1.85,38,40,51,0.57
2022-11-06,2.78,2.08,37.5,33.63,6,1.65,25,83,51,0.42
2022-11-06,2.7,1.37,11.72,26.51,13,2.07,45,30,39,0.8
2022-11-06,1.69,2.15,20.68,6.45,3,0.65,43,56,27,0.77
2022-11-06,2.24,1.75,11.35,17.56,3,1.25,38,56,47,1.04
2022-11-06,0.54,0.79,11.27,31.87,5,0.63,15,64,29,1.54
2022-11-06,1.54,1.84,11.75,8.55,12,1.18,15,57,38,1.02
2022-11-07,1.9,1.22,39.28,7.94,8,0.6,56,81,21,0.9
2022-11-07,2.88,0.62,39.63,7.28,3,1.65,56,64,30,0.26
2022-11-07,3.35,1.04,39.11,5.77,3,0.86,56,38,78,0.62
2022-11-07,2.98,0.4,22.21,25.35,8,1.27,28,52,58,1.43
2022-11-07,2.54,1.49,34.96,30.88,2,1.74,18,36,48,1.46
2022-11-07,1.76,2.16,38.97,31.79,10,1.57,28,74,78,1.83
2022-11-07,2.24,0.66,26.76,20.07,11,2.46,48,79,46,0.92
2022-11-07,2.44,2.13,18.11,19.68,3,1.64,39,49,25,0.98
2022-11-07,0.74,1.18,34.62,10.19,10,1.2,54,63,58,1.11
2022-11-07,1.74,0.51,7.56,15.6,8,1.72,28,86,43,0.52
2022-11-07,1.21,1.12,6.14,30.13,3,2.11,29,48,46,1.09
2022-11-07,1.61,0.8,9.57,27.5,12,2.3,16,31,31,0.12
2022-11-07,1.04,0.8,21.55,13.58,4,2.04,42,35,59,0.95
2022-11-07,3.21,1.01,34.94,18.54,8,0.83,46,61,26,0.3
2022-11-07,1.91,1.42,28.01,26.19,4,2.22,24,87,54,0.68
2022-11-07,1.02,1.57,37.16,9.59,8,1.06,38,64,75,0.1
2022-11-07,2.61,1.41,20.86,15.07,12,1.87,20,60,40,1.84
2022-11-07,0.72,0.78,11.49,26.14,6,1.34,22,30,79,0.75
2022-11-07,0.97,0.91,22.62,11.54,5,0.74,56,30,43,1.44
2022-11-07,0.61,0.48,28.81,8.39,3,1.94,17,61,76,1.25
2022-11-07,1.39,0.52,12.72,11.62,8,1.47,16,32,21,0.31
2022-11-07,2.11,1.36,1.42,15.56,8,1.27,22,41,39,1.79
2022-11-07,0.91,2.2,28.87,10.95,2,1.86,28,70,29,1.73
2022-11-07,3.13,0.36,39.79,18.89,3,0.95,34,52,56,0.28
2022-11-07,1.84,1.09,30.58,19.55,2,1.15,15,61,57,1.07
2022-11-07,2.77,1.82,26.15,22.48,9,2.2,16,52,34,1.93
2022-11-07,2.38,0.45,25.34,13.95,8,1.13,46,88,33,0.54
2022-11-07,1.62,1.42,4.15,17.33,11,1.82,26,49,36,0.83
2022-11-07,1.77,0.79,20.56,28.11,3,1.25,44,58,71,0.35
2022-11-08,0.96,0.56,37.15,15.5,6,2.03,18,44,25,0.73
2022-11-08,2.55,0.72,2.38,15.1,7,1.91,50,85,53,2.04
2022-11-08,3.12,1.35,28.29,30.26,8,1.61,20,65,44,0.65
2022-11-08,2.91,1.11,14.8,14.57,7,2.22,59,73,23,0.72
2022-11-08,1.49,1.53,2.59,23.94,9,1.47,43,72,52,1.41
2022-11-08,1.73,1.04,17.4,32.55,4,1.92,37,73,61,1.58
2022-11-08,3.08,1.2,19.88,28.04,4,2.2,53,74,65,0.33
2022-11-08,1.38,0.79,35.67,25.6,4,1.66,15,89,39,0.88
2022-11-08,1.57,0.7,17.8,26.74,4,1.02,34,65,54,0.23
2022-11-08,0.55,1.81,35.73,10.17,4,1.17,35,88,30,1.23
2022-11-08,0.62,1.27,6.99,23.2,8,1.7,29,44,72,0.42
2022-11-08,2.97,1.86,6.55,32.39,5,0.78,57,49,38,2.05
2022-11-08,0.97,1.26,27.85,22.85,12,2.11,40,66,69,0.99
2022-11-08,1.41,1.7,2.96,6.02,13,1.78,44,33,45,1.9
2022-11-08,1.99,1.37,26.75,27.72,13,2.01,49,68,47,1.19
2022-11-08,0.79,1.97,32.49,31.65,13,0.82,49,63,44,0.66
2022-11-08,1.43,1.9,34.79,12.31,10,1.7,47,38,32,1.9
2022-11-08,2.95,1.71,36.18,31.88,4,2.38,45,32,49,1.03
2022-11-08,3.07,1.28,9.55,14.81,14,1.12,46,74,29,0.49
2022-11-08,2.67,1.71,34.49,28.3,6,2.05,57,71,43,1.99
2022-11-08,1.33,0.47,7.8,31.0,5,1.05,43,31,57,1.57
2022-11-08,3.44,2.05,10.39,14.67,3,1.89,41,44,68,1.02
2022-11-08,1.83,0.39,10.97,32.13,5,0.53,34,84,57,2.04
2022-11-08,1.6,1.59,22.83,5.04,7,0.87,28,85,77,1.64
2022-11-08,2.47,1.95,38.25,11.23,9,1.01,29,41,65,1.48
2022-11-08,3.33,0.41,37.16,29.43,12,0.66,48,64,50,2.06
2022-11-08,1.38,0.71,25.67,22.01,14,1.67,28,53,72,2.04
2022-11-08,1.07,1.73,21.55,33.6,14,1.5,28,40,66,0.66
2022-11-08,2.2,0.7,15.27,19.51,11,2.47,41,75,57,0.55
2022-11-08,1.23,0.94,12.11,13.05,7,0.87,26,61,33,1.44
2022-11-08,3.36,1.81,11.23,24.82,3,1.21,32,76,66,1.51
2022-11-08,3.19,0.54,12.53,16.4,8,2.07,37,50,51,1.97
2022-11-08,2.93,2.07,22.97,27.45,5,0.95,54,85,70,0.93
2022-11-08,3.43,1.23,4.48,19.98,10,1.27,17,89,32,1.74
2022-11-08,1.68,0.43,24.52,20.85,12,1.42,42,78,60,1.51
2022-11-09,0.84,1.61,8.73,7.98,13,2.16,21,34,36,0.72
2022-11-09,0.98,0.51,5.49,32.26,9,1.96,30,52,79,0.45
2022-11-09,2.29,1.55,35.48,29.05,5,0.65,53,61,34,0.8
2022-11-09,3.07,2.16,38.57,33.47,7,1.29,45,45,79,0.28
2022-11-09,1.76,1.64,18.69,30.8,13,2.27,42,65,28,1.25
2022-11-09,0.57,1.65,14.49,28.34,4,2.3,55,71,62,0.71
2022-11-09,0.61,0.81,23.68,18.17,11,0.97,22,41,35,0.73
2022-11-09,2.84,1.03,18.06,11.62,7,1.32,42,32,75,1.61
2022-11-09,3.11,1.9,22.92,28.8,12,1.79,18,67,34,0.2
2022-11-09,0.78,1.91,8.85,5.07,13,2.37,21,31,28,0.35
2022-11-09,1.18,0.62,33.58,27.2,11,1.15,20,81,49,0.47
2022-11-09,2.18,2.3,15.47,9.22,3,1.09,41,55,44,0.34
2022-11-09,0.7,2.11,38.13,22.71,6,1.26,42,31,73,0.13
2022-11-09,1.64,1.08,24.72,27.56,12,1.72,26,44,44,0.83
2022-11-09,1.15,1.43,1.94,27.21,2,1.45,36,76,21,0.15
2022-11-09,3.25,0.39,31.58,16.02,7,1.27,43,36,28,0.49
2022-11-09,2.23,2.28,16.21,28.95,14,0.64,49,79,77,2.07
2022-11-09,2.17,0.37,38.87,22.92,2,0.74,37,81,40,0.18
2022-11-09,0.86,0.59,27.3,11.81,3,1.9,42,31,27,1.88
2022-11-09,0.59,1.69,27.2,25.5,7,1.21,54,65,34,1.04
2022-11-09,1.92,0.98,18.84,13.21,10,2.1,52,82,30,1.45
2022-11-09,3.19,0.55,35.83,21.64,13,0.87,51,31,47,0.13
2022-11-09,1.13,1.57,31.67,12.23,5,2.12,37,75,63,1.07
2022-11-09,2.77,0.81,1.24,10.46,4,0.96,42,72,67,0.2
2022-11-09,1.03,2.23,37.96,6.5,2,2.34,21,39,46,1.07
2022-11-09,3.25,0.8,17.82,18.74,4,1.31,37,46,25,1.27
2022-11-09,2.01,1.32,16.87,20.36,9,1.72,55,62,79,1.02
2022-11-09,1.77,0.34,19.57,28.45,8,2.09,49,87,66,1.09
2022-11-09,2.38,1.5,10.12,16.8,4,0.89,37,58,45,1.86
2022-11-09,0.64,1.34,6.18,20.66,2,2.34,51,52,40,1.73
2022-11-09,1.57,0.66,37.16,34.71,12,2.0,43,84,67,1.33
2022-11-09,1.11,0.7,5.0,14.9,14,1.52,40,56,66,0.22
2022-11-10,2.6,0.6,31.42,11.39,3,2.0,31,69,63,0.74
2022-11-10,2.32,1.15,26.2,24.44,8,2.41,58,79,44,0.43
2022-11-10,0.9,1.46,14.81,6.48,7,1.65,24,89,33,0.15
2022-11-10,1.19,0.81,25.34,11.23,12,1.68,58,40,52,0.28
2022-11-10,2.68,2.26,34.22,11.56,6,0.62,56,85,74,0.48
2022-11-10,2.64,0.8,39.58,31.92,14,0.86,21,37,36,0.55
2022-11-10,1.7,1.46,12.93,8.31,11,1.12,41,76,54,1.11
2022-11-10,1.92,0.46,13.51,14.66,4,1.54,41,63,78,0.4
2022-11-10,0.76,1.36,11.11,31.89,9,2.48,27,72,65,1.54
2022-11-10,1.62,0.57,33.74,34.08,8,1.51,43,46,55,2.03
2022-11-10,0.83,1.42,24.81,24.75,6,2.3,43,70,39,1.33
2022-11-10,1.89,1.09,39.88,29.26,9,0.67,25,65,67,1.56
2022-11-10,2.51,0.71,12.99,32.92,4,1.62,32,38,42,1.61
2022-11-10,2.7,2.16,14.72,10.1,6,2.42,54,82,20,1.3
2022-11-10,2.31,1.91,22.77,23.54,5,0.56,28,41,37,1.99
2022-11-10,1.34,1.65,26.44,11.05,7,1.95,55,78,72,0.58
2022-11-10,0.55,1.46,11.84,22.45,9,2.04,50,33,36,0.24
2022-11-10,0.68,1.51,33.83,15.95,9,2.19,56,35,39,0.94
2022-11-10,2.83,1.44,13.75,16.53,6,1.83,54,47,33,0.66
2022-11-10,3.5,1.89,26.24,27.56,12,2.01,34,48,73,0.33
2022-11-10,2.59,1.38,8.0,15.76,10,1.98,51,68,44,1.21
2022-11-10,1.57,1.33,11.76,33.11,12,2.19,26,39,54,0.62
2022-11-10,1.48,0.96,36.39,6.35,11,0.5,46,69,73,1.32
2022-11-10,1.77,1.23,17.56,21.1,4,2.48,33,71,43,1.6
2022-11-10,3.45,1.35,3.11,28.63,3,1.17,25,77,33,0.58
2022-11-10,1.56,1.42,14.52,13.5,3,1.73,23,37,77,2.09
2022-11-10,1.55,0.59,5.09,8.93,12,0.59,50,85,68,1.3
2022-11-10,0.62,0.67,0.94,16.21,11,1.06,55,38,56,1.11
2022-11-10,2.3,0.74,26.91,11.82,7,2.27,38,58,22,1.67
2022-11-10,0.63,2.26,13.18,9.65,8,1.85,25,60,58,0.46
2022-11-10,3.08,1.03,6.97,30.5,5,2.19,33,44,55,1.4
2022-11-11,2.67,0.62,38.72,15.97,13,1.6,16,37,72,2.01
2022-11-11,2.33,1.64,2.76,25.22,14,1.12,52,69,31,0.14
2022-11-11,3.17,2.17,39.75,30.27,12,1.01,56,75,40,0.33
2022-11-11,1.07,0.93,21.56,30.16,2,1.43,15,41,42,1.76
2022-11-11,2.11,1.89,23.72,25.62,7,0.9,34,51,37,2.02
2022-11-11,2.29,2.22,2.98,16.94,8,1.48,26,55,39,1.01
2022-11-11,3.25,1.36,0.84,34.3,13,1.15,20,89,44,1.02
2022-11-11,2.84,0.46,4.72,33.84,8,2.46,59,35,77,1.16
2022-11-11,2.03,1.28,23.27,33.03,12,1.29,59,33,44,0.11
2022-11-11,1.14,2.19,31.33,17.59,10,0.85,55,54,60,0.8
2022-11-11,2.78,2.24,35.97,29.67,8,1.46,46,37,64,1.08
2022-11-11,1.39,1.86,17.03,6.76,10,0.79,47,60,67,0.35
2022-11-11,3.06,1.75,27.93,30.8,7,2.0,21,84,75,0.24
2022-11-11,1.26,0.66,18.69,27.97,12,0.61,51,71,46,1.78
2022-11-11,0.92,1.65,24.21,8.54,10,1.05,53,30,35,0.5
2022-11-11,1.95,1.98,10.26,29.24,3,1.4,33,32,70,1.03
2022-11-11,2.92,1.88,24.88,23.94,7,1.23,33,46,36,1.32
2022-11-11,2.31,1.8,38.86,24.05,14,2.3,26,59,71,0.82
2022-11-11,2.44,0.35,19.25,19.06,13,2.37,38,49,50,1.83
2022-11-11,1.99,1.37,17.13,33.82,4,2.38,35,43,30,0.44
2022-11-11,1.81,0.36,19.78,7.95,5,2.3,50,37,38,1.34
2022-11-11,1.2,1.0,37.97,19.55,13,1.82,38,72,22,0.49
2022-11-11,0.54,1.59,21.51,25.69,5,1.73,34,71,68,1.9
2022-11-11,1.77,1.51,12.53,19.76,6,0.8,57,68,46,1.7
2022-11-11,2.02,0.44,17.28,32.2,4,1.82,17,74,66,1.46
2022-11-11,1.95,1.17,1.0,15.56,12,0.57,42,41,57,0.77
2022-11-11,3.31,1.88,36.06,17.48,9,2.39,53,68,65,0.33
2022-11-12,1.93,1.63,35.51,32.06,12,2.3,47,37,65,1.97
2022-11-12,2.29,1.95,26.87,18.38,3,0.94,57,81,58,1.47
2022-11-12,2.12,0.89,6.81,15.71,2,2.1,24,32,40,1.76
2022-11-12,3.13,0.88,9.72,19.24,4,2.4,26,35,25,0.12
2022-11-12,1.01,0.64,0.11,18.27,7,1.1,30,53,77,1.46
2022-11-12,3.41,1.88,27.19,7.59,12,2.1,58,33,71,1.81
2022-11-12,3.18,1.4,33.15,18.25,8,1.83,58,63,30,1.17
2022-11-12,1.08,0.41,38.69,28.07,6,2.33,17,87,20,0.86
2022-11-12,2.23,0.44,9.73,20.36,12,1.26,35,38,63,0.54
2022-11-12,0.98,0.93,32.51,14.67,14,0.6,54,31,50,1.88
2022-11-12,3.3,1.95,17.31,28.47,3,1.39,45,60,28,0.29
2022-11-12,1.87,1.06,16.03,22.8,13,1.63,41,35,31,0.86
2022-11-12,3.05,1.98,20.27,14.91,11,0.53,54,84,61,1.91
2022-11-12,1.68,2.2,7.59,15.02,8,2.15,38,53,25,0.46
2022-11-12,1.25,0.65,7.46,22.04,13,1.65,38,60,64,0.3
2022-11-12,2.38,0.68,39.21,33.5,8,0.86,50,38,60,1.59
2022-11-12,0.59,0.32,5.75,14.34,5,2.05,49,39,53,1.77
2022-11-12,2.66,0.33,25.47,21.39,7,2.16,58,51,62,0.41
2022-11-12,1.54,1.68,4.15,5.93,10,0.99,54,48,49,1.7
2022-11-12,1.42,1.78,2.42,19.35,10,1.67,35,30,27,1.74
2022-11-12,1.26,1.04,26.92,6.36,7,1.95,18,69,59,0.71
2022-11-12,2.32,0.46,1.82,22.67,10,2.23,50,64,51,1.55
2022-11-12,2.38,1.4,4.6,33.45,13,1.97,44,85,45,0.76
2022-11-12,2.57,1.85,34.86,15.76,9,0.86,23,56,70,1.26
2022-11-12,2.47,1.73,21.67,24.89,2,1.08,52,57,54,2.09
2022-11-12,1.96,1.13,14.36,24.63,4,0.95,50,67,38,0.94
2022-11-12,2.88,1.29,19.62,13.67,12,2.03,58,57,72,0.69
2022-11-12,3.46,2.04,18.26,32.65,9,1.88,37,88,30,0.53
2022-11-12,1.71,2.17,15.87,21.83,3,0.83,16,86,56,1.7
2022-11-12,2.26,1.58,33.19,13.07,12,1.65,37,49,70,1.11
2022-11-12,1.27,0.71,16.92,8.54,3,1.68,55,61,39,1.42
2022-11-12,0.54,1.57,34.68,18.77,11,1.21,55,58,64,0.93
2022-11-12,2.95,1.22,10.08,7.94,7,1.49,45,72,75,0.59
2022-11-12,0.68,1.13,39.54,17.9,11,1.31,33,48,77,0.94
2022-11-12,3.47,1.31,1.56,19.09,3,1.88,37,56,26,0.59
2022-11-13,1.23,1.63,9.11,26.58,8,1.74,54,45,40,1.82
2022-11-13,3.12,2.0,24.75,8.98,12,2.3,26,60,70,0.62
2022-11-13,2.15,1.43,25.36,12.7,12,1.85,56,86,61,2.02
2022-11-13,0.55,2.21,39.57,8.38,3,1.37,31,64,78,1.82
2022-11-13,3.07,0.3,37.24,21.7,7,2.03,35,47,48,1.68
2022-11-13,2.56,2.15,20.36,6.27,10,2.08,31,80,58,1.47
2022-11-13,2.91,1.83,33.16,27.0,4,1.16,43,35,28,1.65
2022-11-13,0.6,1.74,16.52,8.73,6,0.68,42,81,33,2.03
2022-11-13,2.21,1.47,7.28,30.27,6,2.21,42,88,37,0.2
2022-11-13,1.7,0.76,12.03,15.86,14,1.83,34,33,22,1.06
2022-11-13,0.89,0.55,15.9,7.83,11,2.48,44,34,40,0.69
2022-11-13,2.52,1.08,28.81,13.43,9,1.65,56,75,35,0.23
2022-11-13,2.84,0.74,5.42,14.21,5,0.83,16,81,79,1.65
2022-11-13,1.79,1.99,6.29,21.23,4,2.38,29,34,71,2.08
2022-11-13,3.06,2.02,25.76,18.8,9,2.18,31,34,35,0.87
2022-11-13,2.5,0.8,6.39,5.15,13,2.23,20,47,60,1.04
2022-11-13,3.03,0.62,26.0,11.97,12,1.4,25,39,75,0.95
2022-11-13,2.77,0.88,6.51,19.88,9,1.36,26,67,64,0.68
2022-11-13,2.33,1.15,21.99,31.48,6,1.68,56,69,63,1.95
2022-11-13,2.9,0.36,12.71,31.0,11,2.47,53,76,70,1.92
2022-11-13,1.93,1.42,11.21,24.76,10,0.72,43,88,25,0.79
2022-11-13,1.29,0.33,30.23,33.33,10,1.99,42,49,27,1.09
2022-11-13,0.59,0.99,12.95,31.71,13,2.07,18,49,70,2.02
2022-11-13,1.03,1.97,20.24,8.02,9,0.56,39,89,23,1.92
2022-11-13,1.71,0.57,36.05,20.94,3,2.0,49,58,66,0.66
2022-11-13,1.86,1.25,10.96,22.27,5,1.36,50,76,71,0.6
2022-11-13,1.28,2.15,18.62,15.54,8,1.33,57,39,75,0.63
2022-11-13,0.99,1.09,39.67,15.09,11,0.51,50,51,25,1.05
2022-11-13,3.17,0.54,30.21,9.78,7,2.47,53,83,46,1.86
2022-11-13,1.2,0.83,34.52,5.7,6,2.47,29,52,71,0.56
2022-11-13,2.99,1.21,10.0,25.46,9,1.22,49,86,69,2.01
2022-11-14,2.91,2.12,37.79,18.31,6,0.99,28,85,42,1.92
2022-11-14,1.82,0.83,23.72,6.67,11,0.99,20,48,48,1.46
2022-11-14,0.55,1.8,6.71,14.99,6,1.66,16,83,62,1.8
2022-11-14,2.7,1.73,5.33,15.16,2,1.22,36,67,63,0.23
2022-11-14,3.18,1.04,15.11,7.17,11,2.24,57,30,72,1.29
2022-11-14,0.54,1.69,20.24,8.37,3,0.71,50,85,75,0.87
2022-11-14,0.72,2.0,23.1,29.47,8,1.83,21,77,36,0.73
2022-11-14,0.58,0.78,25.67,7.06,8,0.97,46,88,23,0.74
2022-11-14,1.38,1.96,21.6,18.31,3,2.23,46,56,50,0.33
2022-11-14,1.11,0.45,27.68,13.58,14,1.34,29,68,66,2.07
2022-11-14,1.78,0.49,10.39,34.13,6,1.63,32,77,79,1.08
2022-11-14,2.64,0.98,28.67,9.03,4,0.55,55,68,30,0.3
2022-11-14,3.23,1.36,21.11,9.65,11,2.08,37,39,74,0.8
2022-11-14,2.83,0.61,12.32,32.4,7,0.62,15,35,41,0.44
2022-11-14,1.98,1.45,31.1,6.54,3,0.74,18,62,78,1.71
2022-11-14,3.06,1.33,30.27,15.94,8,1.17,32,63,54,0.37
2022-11-14,3.14,2.05,4.12,20.0,3,1.25,57,83,55,1.4
2022-11-14,2.43,0.76,22.82,27.41,9,1.79,38,38,68,0.13
2022-11-14,1.51,1.89,3.21,27.41,6,2.19,58,50,45,1.53
2022-11-14,0.96,2.27,17.73,21.55,2,1.89,18,35,65,0.72
2022-11-14,2.25,0.79,25.9,24.23,7,1.44,51,86,32,2.1
2022-11-14,2.61,1.64,26.79,12.28,10,1.76,25,31,56,1.39
2022-11-14,1.82,0.4,33.79,30.27,10,1.98,37,40,38,0.57
2022-11-14,2.6,1.55,23.85,6.72,5,1.58,56,42,66,1.25
2022-11-14,1.56,2.26,17.87,33.43,5,1.91,35,76,69,2.09
2022-11-14,1.81,2.11,11.06,32.94,7,2.19,51,41,52,1.31
2022-11-14,1.23,1.57,30.76,15.4,5,0.93,17,60,40,1.84
2022-11-14,2.5,2.27,31.7,8.49,9,0.93,44,76,49,1.29
2022-11-14,1.91,1.14,25.53,32.49,7,0.82,56,30,60,1.35
2022-11-14,1.11,1.81,28.86,32.95,6,1.61,40,72,48,0.43
2022-11-14,3.46,1.61,2.46,20.98,7,2.43,32,51,69,0.41
2022-11-14,2.61,2.2,32.67,29.27,2,1.25,59,30,59,1.52
2022-11-15,2.79,0.57,26.22,16.98,6,2.07,58,47,74,0.82
2022-11-15,2.07,1.83,20.7,22.55,10,1.09,19,45,58,0.2
2022-11-15,0.86,1.67,16.1,8.97,4,1.49,24,42,41,0.24
2022-11-15,3.07,2.3,2.36,15.46,4,1.31,26,30,26,1.33
2022-11-15,2.26,0.63,11.68,34.71,2,2.21,19,62,54,1.69
2022-11-15,1.75,0.97,3.95,28.88,12,1.99,32,56,40,1.4
2022-11-15,3.23,1.74,33.3,34.52,4,0.98,22,59,30,1.06
2022-11-15,2.54,1.82,28.37,25.53,13,2.08,57,74,75,1.46
2022-11-15,2.3,0.71,9.99,18.28,6,0.66,34,66,79,0.68
2022-11-15,0.56,2.24,7.73,6.95,11,1.92,40,58,63,1.88
2022-11-15,2.45,0.82,11.95,6.08,7,1.9,41,41,64,1.51
2022-11-15,2.35,1.71,22.45,5.06,13,2.06,29,54,78,1.01
2022-11-15,0.62,0.84,21.68,14.22,13,0.68,39,77,22,1.64
2022-11-15,0.56,1.89,0.49,31.72,6,1.73,28,58,38,0.68
2022-11-15,3.42,1.14,18.64,6.47,6,1.35,27,63,29,0.47
2022-11-15,3.45,2.14,11.56,25.88,11,0.63,28,66,73,1.91
2022-11-15,2.51,1.55,12.48,20.32,11,0.67,22,42,31,0.22
2022-11-15,2.45,0.43,20.71,11.01,10,1.63,44,81,23,1.68
2022-11-15,3.43,1.08,36.5,6.49,2,2.47,52,61,53,1.64
2022-11-15,1.5,1.06,7.95,5.94,12,0.78,55,39,53,0.5
2022-11-15,1.66,0.99,4.36,7.41,4,2.22,24,56,64,0.87
2022-11-15,1.97,2.24,8.94,16.83,4,0.69,29,70,40,1.27
2022-11-15,1.22,1.41,30.35,6.27,7,2.01,53,49,33,1.03
2022-11-15,2.04,0.62,27.32,18.07,4,0.92,56,68,73,0.25
2022-11-15,0.53,1.38,39.55,22.68,14,1.58,54,81,50,0.36
2022-11-15,2.0,2.11,4.54,13.92,4,1.11,45,48,25,1.28
2022-11-15,3.27,1.72,8.44,5.55,5,1.53,20,52,36,1.81
2022-11-15,3.02,0.48,8.96,23.9,9,2.1,48,85,57,0.82
2022-11-16,1.38,1.92,12.66,32.93,13,0.56,50,31,71,1.57
2022-11-16,3.41,1.11,16.36,28.0,5,1.38,18,43,75,1.18
2022-11-16,3.29,0.8,21.42,33.4,5,1.57,43,61,72,1.64
2022-11-16,2.75,2.23,21.21,28.94,11,1.72,53,85,49,1.35
2022-11-16,2.62,1.68,10.36,19.66,9,2.49,22,64,24,1.05
2022-11-16,2.63,0.66,38.14,15.15,12,1.67,44,50,76,0.73
2022-11-16,1.28,1.56,33.77,7.78,3,0.78,48,59,21,1.8
2022-11-16,2.58,1.07,18.35,6.29,6,1.83,42,33,21,1.63
2022-11-16,0.84,0.72,5.52,22.27,10,1.82,48,85,67,0.13
2022-11-16,0.99,1.13,25.38,21.31,4,1.85,27,61,73,0.67
2022-11-16,1.22,1.86,4.21,26.51,11,1.82,54,59,76,1.75
2022-11-16,1.3,0.86,33.83,14.42,6,1.17,52,62,27,1.62
